FECHA;NDSEM;NSEM;NMES;ANNO;LABOR;TEMP_MAX;HUMR_MED;PRES_MAX;VELV_MAX;VELV_MED;RAFV_MAX;PREC_TOT;NO2_MAX;SO2_MAX;O3_MAX;NOX_MAX;C6H6_ALC;C7H8_ALC;XIL_ALC;PM10_MAX;CO_MAX;AMARA;AMA_N;OLEAC;OLE_N;POACE;POA_N;QUERC;QUE_N;TOTAL;TOT_N
19/12/2017;2;52;12;2017;L;16.1;52;1031;23;5;43;0;38;4;52;65;0.6;1.7;1.6;18;0.5;1;0;0;0;0;0;0;0;19;0
25/12/2017;1;53;12;2017;F;17.1;75;1028;9;3;15;0;43;5;30;79;1.9;4.5;1;44;0.8;1;0;0;0;0;0;0;0;20;0
26/12/2017;2;53;12;2017;L;17.5;63;1022;23;4;41;0;62;4;19;142;1.4;5;1.8;43;0.8;1;0;0;0;0;0;0;0;29;0
27/12/2017;3;53;12;2017;L;18.6;45;1013;26;10;53;0;41;3;65;67;0.5;0.7;0.2;17;0.5;3;0;0;0;0;0;0;0;44;0
30/12/2017;6;53;12;2017;F;22.7;60;1027;16;5;33;0;48;3;28;95;0.8;3.4;0.6;28;0.6;2;0;0;0;0;0;0;0;40;0
31/12/2017;7;53;12;2017;F;18.4;62;1026;25;4;46;0;46;7;29;92;1;3;0.5;44;0.7;1;0;0;0;0;0;0;0;28;0
01/01/2018;1;1;1;2018;F;19.6;44;1032;26;6;50;0;37;3;61;57;0.7;2.1;0.2;21;0.5;1;0;0;0;0;0;0;0;22;0
02/01/2018;2;1;1;2018;L;20.5;45;1030;24;8;45;0;48;8;48;81;1;4.6;0.6;22;0.5;3;0;0;0;0;0;0;0;11;0
03/01/2018;3;1;1;2018;L;22.1;54;1030;24;8;39;0;42;5;37;71;1.7;7.2;0.9;16;0.4;1;0;0;0;0;0;0;0;10;0
04/01/2018;4;1;1;2018;L;24.1;57;1028;16;6;30;0;38;4;35;71;1.4;4.9;1.7;21;0.4;1;0;0;0;0;0;0;0;26;0
17/01/2018;3;3;1;2018;L;21.3;55;1024;23;8;41;0;54;11;38;105;1.6;10;2.6;32;0.6;2;0;0;0;0;0;0;0;8;0
21/01/2018;7;3;1;2018;F;22.9;42;1025;29;8;50;0;40;5;59;70;0.6;1.7;0.2;20;0.6;2;0;0;0;0;0;0;0;31;0
22/01/2018;1;4;1;2018;L;25.3;48;1025;20;6;33;0;56;8;37;112;1.1;8.4;2.8;28;0.6;1;0;0;0;0;0;0;0;16;0
24/01/2018;3;4;1;2018;L;19.7;70;1028;11;4;21;0;51;4;24;121;3.6;11.6;5.5;44;0.6;1;0;0;0;0;0;0;0;15;0
26/01/2018;5;4;1;2018;L;14.5;52;1022;36;11;68;0.03;36;4;58;58;0.8;2.3;0.4;14;0.4;2;0;0;0;0;0;0;0;40;0
27/01/2018;6;4;1;2018;F;14.9;47;1026;29;8;52;0.2;25;4;76;36;0.7;0.1;0.4;8;0.4;2;0;0;0;0;0;0;0;18;0
29/01/2018;1;5;1;2018;L;16.3;80;1034;17;4;33;0;41;12;47;86;0.9;2.6;1.9;38;0.6;2;0;0;0;0;0;0;0;4;0
31/01/2018;3;5;1;2018;L;15.6;81;1026;10;4;19;0;47;4;38;73;1.1;5.5;5.2;37;0.6;1;0;0;0;1;0;0;0;11;0
01/02/2018;4;5;2;2018;L;18.1;76;1017;14;4;26;0.38;54;10;33;105;1.7;14.1;3.3;42;0.5;2;0;0;0;1;0;0;0;10;0
05/02/2018;1;6;2;2018;L;12.3;71;1005;13;4;26;0;57;7;38;121;1.3;4.8;0.8;26;0.6;1;0;0;0;1;0;0;0;5;0
08/02/2018;4;6;2;2018;L;13.2;50;1019;16;5;28;0;57;4;53;112;1;9.3;1.1;10;0.5;1;0;0;0;1;0;0;0;8;0
09/02/2018;5;6;2;2018;L;13.2;44;1019;24;7;45;0;53;7;60;80;0.6;4.2;0.8;12;0.4;1;0;0;0;0;0;0;0;10;0
10/02/2018;6;6;2;2018;F;13.4;43;1020;27;8;52;0;36;10;76;42;0.4;1.4;0.3;9;0.3;1;0;0;0;0;0;0;0;12;0
13/02/2018;2;7;2;2018;L;18.1;53;1022;11;4;24;0.69;58;11;44;111;1.1;11.6;2.1;15;0.5;1;0;0;0;0;0;0;0;40;0
14/02/2018;3;7;2;2018;L;19.5;46;1021;17;6;34;0;49;6;60;76;0.9;4.3;0.8;11;0.4;1;0;0;0;0;0;0;0;15;0
22/02/2018;4;8;2;2018;L;15.8;57;1008;15;4;34;0;44;4;53;72;1.8;6.7;0.6;16;0.2;1;0;0;0;0;0;0;0;19;0
24/02/2018;6;8;2;2018;F;15.6;64;1009;13;4;24;0;47;2;59;73;1.8;5.8;0.9;22;0.3;1;0;0;0;0;0;0;0;9;0
27/02/2018;2;9;2;2018;L;11.2;89;1005;14;4;24;0.18;51;3;42;74;1.2;2.8;1.2;26;0.4;2;0;0;0;0;0;0;0;51;0
04/03/2018;7;9;3;2018;F;17.1;83;1001;13;3;24;0.25;44;3;48;63;0.4;1.1;6.1;9;0.2;1;0;0;0;0;0;0;0;48;0
05/03/2018;1;10;3;2018;L;17;57;1000;27;6;68;0.03;60;2;70;69;1.2;1.4;5.1;7;0.2;1;0;0;0;0;0;0;0;88;0
06/03/2018;2;10;3;2018;L;19.1;46;1003;21;6;38;0.05;78;7;70;92;2.4;4.1;10.8;10;0.3;4;0;0;0;0;0;0;0;86;0
09/03/2018;5;10;3;2018;L;24.3;63;1013;19;4;34;0;46;3;46;90;4.2;23.5;14.2;19;0.3;2;0;0;0;0;0;0;0;74;0
10/03/2018;6;10;3;2018;F;25.4;55;1010;32;7;56;10.01;33;2;67;47;0.7;3.6;2.9;13;0.2;3;0;0;0;0;0;0;0;212;1
11/03/2018;7;10;3;2018;F;20.9;39;1010;32;11;59;3.23;18;3;92;23;1;3.2;3.1;7;0.2;3;0;0;0;1;0;0;0;195;1
12/03/2018;1;11;3;2018;L;21.2;38;1018;23;7;42;0;40;3;82;61;2.3;5.7;0.5;10;0.2;3;0;0;0;0;0;0;0;117;0
13/03/2018;2;11;3;2018;L;23.2;48;1017;14;3;24;48.49;53;4;49;90;4.8;14.8;10.9;20;0.3;2;0;0;0;1;0;0;0;72;0
14/03/2018;3;11;3;2018;L;22.2;55;1015;19;5;36;6.4;47;3;47;84;3.4;6.6;1.7;15;0.3;3;0;0;0;0;0;0;0;176;1
15/03/2018;4;11;3;2018;L;20.2;43;1005;11;2;28;0.2;47;3;75;66;1.6;3.2;1.1;10;0.2;1;0;0;0;0;0;0;0;230;1
16/03/2018;5;11;3;2018;L;18.9;49;1007;19;5;37;0;48;3;65;78;3.8;6.7;0.5;10;0.2;2;0;0;0;0;0;0;0;122;0
17/03/2018;6;11;3;2018;F;19.1;50;1006;32;8;58;0;34;3;81;54;2.6;3.8;0.3;8;0.2;1;0;0;0;0;0;0;0;141;1
19/03/2018;1;12;3;2018;F;20.4;51;1010;30;6;53;0.13;30;3;82;40;1.75;3.31;0.26;7;0.2;4;0;0;0;1;0;0;0;273;2
20/03/2018;2;12;3;2018;L;14.4;38;1015;35;11;65;0;34;2;82;55;1.67;3.18;0.25;0;0.3;2;0;0;0;0;0;0;0;537;4
21/03/2018;3;12;3;2018;L;16.4;40;1021;22;7;37;0;32;4;86;41;1.63;3.16;0.24;10;0.2;3;0;0;0;0;0;0;0;163;1
22/03/2018;4;12;3;2018;L;17.2;35;1022;23;6;42;0;41;3;84;52;1.65;3.18;0.25;12;0.1;3;0;0;0;0;0;0;0;282;2
23/03/2018;5;12;3;2018;L;21.2;38;1017;24;8;43;0;44;5;80;58;1.65;3.17;0.24;15;0.1;1;0;0;0;2;0;0;0;195;1
24/03/2018;6;12;3;2018;F;18.3;39;1004;47;14;74;0.23;18;2;89;21;1.65;3.17;0.24;8;0;3;0;0;0;2;0;0;0;631;5
25/03/2018;7;12;3;2018;F;18.4;42;1013;29;9;50;0;17;3;95;20;1.65;3.17;0.24;7;0;1;0;0;0;0;0;0;0;256;2
26/03/2018;1;13;3;2018;L;20.5;45;1021;27;8;48;0;40;4;73;51;1.65;3.17;0.24;0;0;2;0;0;0;0;0;0;0;312;2
27/03/2018;2;13;3;2018;L;26.4;35;1023;23;6;47;0;43;4;66;58;1.65;3.17;0.24;0;0;2;0;0;0;0;0;0;0;519;4
28/03/2018;3;13;3;2018;L;28;40;1021;19;5;36;0;47;5;54;73;1.65;3.17;0.24;16;0;5;0;0;0;0;0;0;0;98;0
29/03/2018;4;13;3;2018;F;23.9;42;1011;19;4;28;0;42;5;46;62;0.8;1.9;1.4;17;0;2;0;1;0;0;0;1;0;189;1
30/03/2018;5;13;3;2018;F;20.3;41;1008;27;7;50;0;26;4;78;31;1.1;2.35;1;11;0;7;0;0;0;3;0;1;0;502;4
31/03/2018;6;13;3;2018;F;19.7;35;1017;24;9;48;0;25;4;82;30;1.08;2.32;1.02;8;0;7;0;0;0;2;0;0;0;145;1
01/04/2018;7;13;4;2018;F;20.9;42;1018;17;5;31;0;29;4;69;36;1.05;2.28;1.05;12;0;3;0;0;0;0;0;0;0;73;0
02/04/2018;1;14;4;2018;L;21.3;54;1012;15;4;24;0;41;5;64;54;0.8;1.5;1.4;21;0;9;0;1;0;2;0;0;0;130;1
03/04/2018;2;14;4;2018;F;24.7;61;1009;19;4;34;0;37;5;61;52;0.8;1.7;1.3;25;0;3;0;0;0;3;0;0;0;106;0
04/04/2018;3;14;4;2018;L;24.2;38;1017;21;7;40;0;44;4;69;59;1;1.6;1.3;14;0;8;0;0;0;7;0;1;0;168;1
05/04/2018;4;14;4;2018;L;23.7;43;1019;16;5;32;0;38;5;68;56;1.1;8.2;2.1;19;0.4;7;0;0;0;1;0;1;0;88;0
06/04/2018;5;14;4;2018;L;19.2;67;1016;19;5;35;0;35;5;61;50;0.8;1.8;1.4;27;0.4;6;0;0;0;3;0;2;0;106;0
07/04/2018;6;14;4;2018;F;20.8;68;1007;21;5;37;0;37;4;65;45;0.8;1.3;1.3;28;0.4;7;0;3;0;3;0;3;0;114;0
08/04/2018;7;14;4;2018;F;20.9;54;1008;23;6;43;0;32;6;63;40;0.8;1.2;1.3;5;0.4;14;1;1;0;2;0;1;0;117;0
09/04/2018;1;15;4;2018;L;20.7;38;1010;26;7;50;0;42;4;67;66;0.9;2.7;1.3;12;0.4;8;0;0;0;4;0;1;0;132;1
10/04/2018;2;15;4;2018;L;18.9;51;1011;32;7;55;0.05;36;6;71;50;0.8;1.5;1.3;16;0;5;0;0;0;3;0;1;0;98;0
11/04/2018;3;15;4;2018;L;17.7;53;1002;29;8;56;0.1;33;4;74;50;0.9;5.8;1.4;7;0;10;1;0;0;1;0;3;0;112;0
12/04/2018;4;15;4;2018;L;21;38;1005;26;8;47;0;32;4;79;45;0.8;2.1;1.3;11;0;8;0;0;0;7;0;7;0;111;0
13/04/2018;5;15;4;2018;L;19.1;54;1010;23;5;34;0;34;5;74;48;0.8;1.5;1.3;13;0;5;0;0;0;1;0;1;0;39;0
14/04/2018;6;15;4;2018;F;22.9;56;1016;21;6;53;0;31;5;72;45;0.8;1.7;1.4;18;0.1;16;1;0;0;2;0;0;0;114;0
15/04/2018;7;15;4;2018;F;25.2;53;1016;23;6;39;0;27;5;71;34;0.8;1.1;1.3;16;0.1;9;0;2;0;3;0;5;0;79;0
16/04/2018;1;16;4;2018;L;23.3;48;1019;29;8;52;0.18;30;4;68;41;0.8;2.6;1.3;11;0.1;12;1;5;0;2;0;2;0;118;0
17/04/2018;2;16;4;2018;L;24.5;51;1023;19;5;34;0;29;5;66;50;0.9;2.3;1.3;16;0.3;4;0;0;0;1;0;0;0;68;0
18/04/2018;3;16;4;2018;L;24.3;53;1024;16;5;32;0;29;5;64;43;0.8;1.3;1.4;19;0.4;18;1;3;0;2;0;0;0;66;0
19/04/2018;4;16;4;2018;L;21.4;62;1023;23;6;41;0;29;5;68;49;0.8;1.5;1.4;29;0.3;17;1;1;0;1;0;3;0;95;0
20/04/2018;5;16;4;2018;L;20.5;72;1021;24;8;43;0;14;4;95;17;0.7;1.1;1.3;43;0.3;12;1;3;0;1;0;2;0;57;0
21/04/2018;6;16;4;2018;F;22.9;63;1019;24;6;40;0;25;5;67;33;0.8;2.7;1.5;48;0.3;20;2;2;0;1;0;4;0;88;0
22/04/2018;7;16;4;2018;F;23.7;54;1017;23;7;39;0;19;4;76;23;0.8;1.2;1.3;38;0.3;29;2;3;0;4;0;4;0;92;0
23/04/2018;1;17;4;2018;L;25.8;44;1016;28;8;54;0;24;5;78;39;0.8;1.4;1.3;39;0.2;25;2;6;0;3;0;2;0;87;0
24/04/2018;2;17;4;2018;L;25.7;40;1015;35;11;65;0;21;5;94;29;0.8;1.4;1.3;50;0.2;10;1;3;0;2;0;7;0;50;0
27/04/2018;5;17;4;2018;L;29.6;67;1015;21;4;34;0;37;5;48;64;0.8;1.8;1.3;30;0.3;10;1;6;0;2;0;14;0;77;0
28/04/2018;6;17;4;2018;F;25.3;70;1010;23;6;37;0;25;5;61;42;0.8;1.5;1.3;31;0.3;14;1;9;0;3;0;19;0;90;0
29/04/2018;7;17;4;2018;F;22.4;46;1014;29;8;61;0;20;4;79;23;0.8;1.1;1.3;11;0.2;11;1;11;0;0;0;14;0;98;0
30/04/2018;1;18;4;2018;L;20.2;54;1014;19;4;34;0.33;30;4;66;44;0.8;1.2;1.3;14;0.4;3;0;5;0;0;0;17;0;46;0
01/05/2018;2;18;5;2018;F;20.7;54;1013;26;6;46;0;23;4;73;28;0.8;1.1;1.3;7;0.3;14;1;4;0;1;0;9;0;39;0
02/05/2018;3;18;5;2018;L;23.9;47;1014;23;6;37;0;34;5;64;51;0.8;1.4;1.3;10;0.3;7;0;3;0;0;0;3;0;34;0
03/05/2018;4;18;5;2018;L;26.4;39;1012;23;7;39;0;29;4;72;37;0.9;8.5;1.3;14;0.2;4;0;14;0;4;0;31;0;95;0
04/05/2018;5;18;5;2018;L;21.7;60;1014;21;5;41;0;27;6;71;42;0.8;1.3;1.4;19;0.3;11;1;13;0;6;0;12;0;79;0
05/05/2018;6;18;5;2018;F;24.7;59;1016;19;5;40;0;20;6;88;25;0.8;1.1;1.3;16;0.2;3;0;5;0;3;0;9;0;44;0
06/05/2018;7;18;5;2018;F;24.1;61;1016;21;5;39;0;18;4;81;22;0.8;1.1;1.3;18;0.2;8;0;5;0;3;0;7;0;51;0
07/05/2018;1;19;5;2018;L;23.9;63;1015;19;5;32;0;26;5;80;40;0.8;1.2;1.3;20;0.2;9;0;8;0;4;0;5;0;45;0
08/05/2018;2;19;5;2018;L;27.1;69;1013;21;4;34;0.46;30;4;68;40;0.8;1.1;1.3;29;0.3;9;0;9;0;1;0;14;0;48;0
09/05/2018;3;19;5;2018;L;28.6;64;1010;26;4;50;0.3;32;4;55;49;0.8;8.3;1.4;21;0.2;3;0;6;0;1;0;5;0;30;0
10/05/2018;4;19;5;2018;L;23.6;80;1016;23;5;41;0.3;30;5;49;50;0.8;26;1.3;23;0.3;5;0;4;0;4;0;25;0;55;0
11/05/2018;5;19;5;2018;L;26.6;75;1018;19;3;31;0;33;5;67;47;0.8;1.3;1.3;26;0.3;5;0;9;0;3;0;26;0;66;0
12/05/2018;6;19;5;2018;F;28.1;63;1015;19;4;39;0;26;4;74;32;0.8;1.2;1.3;21;0.2;8;0;35;0;5;0;22;0;96;0
13/05/2018;7;19;5;2018;F;24.7;30;1019;30;9;52;0;18;4;89;21;0.8;1.1;1.3;12;0.2;13;1;16;0;20;1;133;1;247;2
14/05/2018;1;20;5;2018;L;24.6;56;1017;16;5;34;0;28;5;68;39;0.8;1.1;1.3;15;0.2;11;1;5;0;14;1;94;1;154;1
15/05/2018;2;20;5;2018;L;22.4;62;1017;17;4;34;0;25;5;71;39;0.8;1.3;1.5;18;0.2;5;0;7;0;4;0;43;0;78;0
16/05/2018;3;20;5;2018;L;23.3;56;1015;21;5;37;0;24;5;78;37;0.8;1.1;1.3;13;0.2;7;0;9;0;6;0;25;0;74;0
17/05/2018;4;20;5;2018;L;22.4;57;1015;23;6;47;0;27;4;84;38;0.8;1.7;1.4;16;0.2;2;0;3;0;0;0;7;0;32;0
18/05/2018;5;20;5;2018;L;24.2;57;1015;19;5;37;0;26;5;87;38;0.8;1.3;1.3;17;0.3;3;0;8;0;3;0;36;0;81;0
19/05/2018;6;20;5;2018;F;24.2;63;1015;19;5;35;0;21;5;91;26;0.8;1.3;1.3;17;0.3;7;0;10;0;3;0;13;0;69;0
20/05/2018;7;20;5;2018;F;24.9;62;1015;16;4;34;0;17;5;86;21;0.8;1.1;1.3;13;0.3;9;0;10;0;5;0;3;0;44;0
21/05/2018;1;21;5;2018;L;25.8;58;1012;20;5;33;0;31;5;81;40;0.8;3.3;1.3;20;0.3;1;0;1;0;1;0;6;0;21;0
22/05/2018;2;21;5;2018;L;28.7;52;1014;21;5;37;0;30;5;85;38;0.8;3;1.3;18;0.3;3;0;23;0;2;0;6;0;43;0
23/05/2018;3;21;5;2018;L;27.8;58;1016;18;5;33;0;25;5;94;30;0.8;1.2;1.3;25;0.3;2;0;6;0;3;0;8;0;53;0
24/05/2018;4;21;5;2018;L;26.9;53;1015;24;7;45;0;27;5;92;34;0.8;1.1;1.3;20;0.3;7;0;5;0;7;0;14;0;80;0
25/05/2018;5;21;5;2018;L;28.8;52;1010;23;7;41;0;30;4;90;36;0.8;1.1;1.3;26;0.3;12;1;28;0;9;0;14;0;92;0
26/05/2018;6;21;5;2018;F;25.4;71;1012;23;7;42;0;16;6;87;19;0.8;1.1;1.3;21;0.3;2;0;37;0;3;0;12;0;78;0
27/05/2018;7;21;5;2018;F;27.1;63;1012;23;6;41;0;17;5;77;20;0.8;1.1;1.3;20;0.3;5;0;34;0;5;0;10;0;71;0
28/05/2018;1;22;5;2018;L;27.8;50;1012;21;6;38;0;26;5;79;34;0.8;1.2;1.3;16;0.3;3;0;89;0;2;0;11;0;122;0
29/05/2018;2;22;5;2018;L;25.7;67;1013;23;6;37;0;20;5;99;24;0.8;1.1;1.3;23;0.3;2;0;98;0;8;0;9;0;135;1
30/05/2018;3;22;5;2018;L;27.4;53;1013;16;5;31;0;31;5;81;37;0.8;1.2;1.3;13;0.3;4;0;143;1;12;1;9;0;177;1
31/05/2018;4;22;5;2018;L;28.5;44;1016;20;5;35;0;31;5;79;40;0.8;1.5;1.3;21;0.3;4;0;105;1;19;1;18;0;159;1
01/06/2018;5;22;6;2018;L;26.7;61;1017;20;6;37;0;22;6;87;28;0.8;1.2;1.4;20;0.3;9;0;28;0;1;0;8;0;58;0
02/06/2018;6;22;6;2018;F;23.4;77;1016;22;5;38;0.91;21;4;69;26;0.8;1.1;1.3;17;0.3;3;0;12;0;2;0;3;0;33;0
03/06/2018;7;22;6;2018;F;28.7;59;1015;21;6;40;0.3;23;4;85;26;0.8;1.1;1.3;7;0.2;6;0;40;0;12;1;15;0;84;0
04/06/2018;1;23;6;2018;L;29.7;50;1013;19;5;30;0;32;4;71;40;0.8;1.1;1.3;15;0.3;5;0;236;2;18;1;28;0;314;2
05/06/2018;2;23;6;2018;L;25.6;49;1011;16;5;26;0;26;5;68;33;0.8;2.1;1.3;11;0.3;7;0;188;1;25;1;24;0;266;2
06/06/2018;3;23;6;2018;L;25.6;61;1015;20;5;32;0.79;38;4;50;49;0.8;1.4;1.3;12;0.3;3;0;111;1;18;1;9;0;159;1
07/06/2018;4;23;6;2018;L;28.4;58;1016;23;5;37;0;36;4;57;56;0.8;1.2;1.3;9;0.3;2;0;28;0;6;0;6;0;53;0
08/06/2018;5;23;6;2018;L;29;55;1014;21;5;41;0;35;5;67;45;0.8;1.1;1.3;14;0.3;7;0;116;1;14;1;27;0;183;1
09/06/2018;6;23;6;2018;F;28.4;69;1012;17;6;30;0;24;6;60;29;0.8;1.1;1.3;17;0.3;3;0;47;0;9;0;18;0;95;0
10/06/2018;7;23;6;2018;F;28.9;58;1011;19;5;35;0.28;21;4;62;25;0.8;1.1;1.3;10;0.3;3;0;129;1;6;0;17;0;179;1
11/06/2018;1;24;6;2018;L;28.8;48;1011;24;6;41;0;35;5;61;45;0.8;1.1;1.3;11;0.3;9;0;111;1;14;1;20;0;169;1
12/06/2018;2;24;6;2018;L;31.1;40;1013;20;6;34;0;33;4;64;43;0.8;1.1;1.3;12;0.3;5;0;123;1;8;0;18;0;166;1
13/06/2018;3;24;6;2018;L;31.9;44;1014;24;8;43;0;30;5;74;39;0.8;1.4;1.3;15;0.3;9;0;94;0;13;1;38;0;188;1
14/06/2018;4;24;6;2018;L;30.2;56;1013;23;7;39;0;25;5;82;32;0.8;1.1;1.3;15;0.3;4;0;57;0;10;1;26;0;131;1
15/06/2018;5;24;6;2018;L;30.3;57;1014;23;5;40;0;29;5;81;36;0.8;1.1;1.3;16;0.3;4;0;35;0;10;1;48;0;126;1
16/06/2018;6;24;6;2018;F;30.8;57;1015;16;5;34;0;21;5;88;25;0.8;1.1;1.3;14;0.3;8;0;80;0;9;0;46;0;168;1
17/06/2018;7;24;6;2018;F;30.7;55;1019;16;5;34;0;17;5;84;21;0.8;1.1;1.3;11;0.2;4;0;41;0;10;1;48;0;161;1
18/06/2018;1;25;6;2018;L;29.9;58;1019;21;6;37;0;22;4;70;29;0.8;1.1;1.3;16;0.3;8;0;37;0;8;0;34;0;143;1
19/06/2018;2;25;6;2018;L;28.7;56;1020;16;5;32;0;23;5;64;33;0.8;1.2;1.3;12;0.3;7;0;9;0;9;0;23;0;106;0
20/06/2018;3;25;6;2018;L;29.9;51;1019;21;6;40;0;27;4;65;36;0.8;1.3;1.3;18;0.3;3;0;5;0;3;0;5;0;39;0
21/06/2018;4;25;6;2018;L;31.3;51;1017;16;5;35;0;26;5;82;34;0.8;1.5;1.3;16;0.3;5;0;6;0;2;0;4;0;38;0
22/06/2018;5;25;6;2018;L;32.9;47;1016;19;5;34;0;29;5;87;38;0.8;1.2;1.3;18;0.3;1;0;2;0;3;0;1;0;26;0
23/06/2018;6;25;6;2018;F;31.6;47;1016;17;6;37;0;25;5;83;30;0.8;1.1;1.4;17;0.3;2;0;2;0;3;0;2;0;47;0
24/06/2018;7;25;6;2018;F;30.6;58;1016;23;6;38;0;17;5;92;21;0.8;1.1;1.3;20;0.3;4;0;16;0;8;0;23;0;117;0
25/06/2018;1;26;6;2018;L;31.7;58;1015;19;5;37;0;23;5;83;30;0.8;1.2;1.3;20;0.3;4;0;1;0;2;0;1;0;20;0
26/06/2018;2;26;6;2018;L;31.7;65;1016;21;6;39;0;21;5;78;27;0.8;1.1;1.3;21;0.3;3;0;3;0;2;0;1;0;16;0
27/06/2018;3;26;6;2018;L;32.1;61;1016;21;5;37;0;25;7;86;32;0.8;1.2;1.4;23;0.3;3;0;4;0;0;0;0;0;16;0
28/06/2018;4;26;6;2018;L;31.5;64;1012;21;5;34;0;25;7;81;31;0.8;1.3;1.3;27;0.3;9;0;12;0;2;0;2;0;47;0
29/06/2018;5;26;6;2018;L;29.5;72;1008;21;6;37;0;18;4;93;22;0.8;1.1;1.3;20;0.3;2;0;5;0;1;0;3;0;19;0
30/06/2018;6;26;6;2018;F;30.7;61;1008;19;5;34;0;20;5;91;25;0.8;1.1;1.3;17;0.2;5;0;3;0;1;0;4;0;23;0
01/07/2018;7;26;7;2018;F;33.2;57;1008;21;4;35;0;21;5;81;25;0.8;1.1;1.4;21;0.2;3;0;3;0;1;0;5;0;14;0
02/07/2018;1;27;7;2018;L;34.2;35;1012;21;6;35;0;35;4;72;43;0.8;1.2;1.3;20;0.2;5;0;2;0;2;0;4;0;16;0
03/07/2018;2;27;7;2018;L;32.3;47;1013;21;6;35;0;30;5;80;40;0.8;2.4;1.3;30;0.3;5;0;3;0;1;0;3;0;19;0
04/07/2018;3;27;7;2018;L;34.8;61;1013;19;4;40;0;29;6;86;36;0.8;1.1;1.3;36;0.3;4;0;1;0;2;0;0;0;14;0
06/07/2018;5;27;7;2018;L;32;55;1019;23;6;37;0;24;5;82;32;0.8;1.1;1.3;35;0.2;3;0;1;0;0;0;1;0;12;0
07/07/2018;6;27;7;2018;F;30.4;64;1019;19;5;34;0;18;5;83;24;0.8;1.1;1.3;24;0.2;3;0;3;0;0;0;0;0;11;0
08/07/2018;7;27;7;2018;F;32.1;55;1017;19;6;35;0;19;4;86;24;0.8;1.1;1.3;24;0.2;3;0;4;0;0;0;1;0;16;0
09/07/2018;1;28;7;2018;L;34.1;48;1017;19;5;36;0;31;5;78;39;0.8;1.1;1.3;31;0.2;2;0;3;0;0;0;0;0;7;0
10/07/2018;2;28;7;2018;L;36.1;55;1015;21;4;32;0;29;6;86;37;0.8;1.1;1.3;35;0.2;1;0;0;0;1;0;0;0;4;0
11/07/2018;3;28;7;2018;L;33.9;64;1012;23;6;39;0;28;6;88;36;0.8;1.2;1.4;52;0.2;2;0;0;0;0;0;0;0;6;0
12/07/2018;4;28;7;2018;L;33.6;67;1013;21;5;35;0;26;5;88;34;0.8;1.1;1.3;42;0.2;4;0;0;0;0;0;0;0;5;0
13/07/2018;5;28;7;2018;L;31.8;65;1015;19;5;37;0;24;5;85;30;0.8;1.2;1.3;33;0.2;5;0;1;0;1;0;1;0;10;0
14/07/2018;6;28;7;2018;F;35.8;58;1015;23;5;37;0;24;5;81;30;0.8;1.2;1.3;39;0.2;3;0;0;0;1;0;1;0;6;0
15/07/2018;7;28;7;2018;F;36.3;47;1014;23;5;37;0;22;5;80;27;0.8;1.1;1.3;43;0.2;3;0;3;0;2;0;1;0;15;0
16/07/2018;1;29;7;2018;L;34.5;33;1015;23;8;45;0;33;4;77;41;0.8;1.1;1.3;31;0.2;5;0;0;0;2;0;3;0;19;0
17/07/2018;2;29;7;2018;L;33.1;40;1015;21;6;38;0;31;5;71;42;0.8;1.3;1.4;32;0.2;2;0;0;0;1;0;0;0;10;0
19/07/2018;4;29;7;2018;L;33.7;64;1014;19;5;31;0;27;6;79;36;0.8;1.1;1.3;34;0.2;4;0;1;0;0;0;0;0;7;0
20/07/2018;5;29;7;2018;L;34.1;65;1012;23;6;37;0;29;7;77;37;0.8;1.1;1.3;35;0.2;6;0;1;0;1;0;3;0;15;0
21/07/2018;6;29;7;2018;F;32.4;65;1012;21;6;34;0;22;7;78;27;0.8;11.9;2.1;33;0.2;1;0;0;0;0;0;0;0;9;0
22/07/2018;7;29;7;2018;F;30.6;72;1014;23;6;39;0;12;4;87;18;0.8;1.1;1.3;28;0.2;2;0;1;0;1;0;0;0;8;0
23/07/2018;1;30;7;2018;L;32.7;62;1015;15;4;34;0;23;4;79;31;0.8;1.2;1.3;23;0.2;3;0;2;0;1;0;0;0;13;0
24/07/2018;2;30;7;2018;L;36.5;52;1013;21;4;34;0;32;4;77;42;0.8;1.3;1.3;31;0.2;2;0;2;0;0;0;0;0;8;0
25/07/2018;3;30;7;2018;L;31.7;63;1013;21;6;37;0;20;4;84;25;0.8;1.1;1.3;42;0.2;3;0;0;0;1;0;0;0;11;0
26/07/2018;4;30;7;2018;L;33.6;61;1012;17;4;32;0;22;5;81;30;0.8;1.1;1.4;37;0.2;3;0;3;0;0;0;0;0;11;0
27/07/2018;5;30;7;2018;L;34.1;65;1011;21;5;35;0;18;7;74;24;0.8;1.1;1.6;41;0.2;4;0;2;0;1;0;1;0;9;0
28/07/2018;6;30;7;2018;F;39.1;51;1011;23;5;42;0;21;4;83;26;0.8;1.1;1.3;33;0.2;3;0;2;0;0;0;1;0;7;0
29/07/2018;7;30;7;2018;F;36.1;56;1012;21;4;37;0;18;7;90;22;0.8;1.1;1.3;37;0.2;2;0;0;0;0;0;0;0;4;0
30/07/2018;1;31;7;2018;L;35.5;50;1013;21;6;37;0;25;8;80;33;0.8;2.6;1.3;36;0.3;5;0;1;0;0;0;0;0;9;0
