5;7;2;2012;L;16.20;52.00;1024.00;30.00;7.00;30.00;0.00;0
6;7;2;2012;F;12.20;49.00;1020.00;34.00;8.00;34.00;0.00;2
7;7;2;2012;F;9.90;38.00;1023.00;33.00;8.00;34.00;0.00;0
1;8;2;2012;L;11.90;29.00;1026.00;32.00;8.00;32.00;0.00;0
2;8;2;2012;L;14.70;49.00;1023.00;59.00;12.00;60.00;0.00;0
3;8;2;2012;L;14.60;61.00;1027.00;20.00;5.00;20.00;0.00;1
4;8;2;2012;L;15.30;63.00;1023.00;19.00;5.00;19.00;0.00;0
5;8;2;2012;L;14.50;75.00;1024.00;30.00;5.00;30.00;0.00;0
6;8;2;2012;F;17.40;73.00;1024.00;24.00;5.00;24.00;0.00;0
7;8;2;2012;F;18.80;67.00;1023.00;28.00;6.00;28.00;0.00;0
1;9;2;2012;L;14.60;73.00;1026.00;24.00;5.00;24.00;0.00;1
2;9;2;2012;L;16.10;75.00;1027.00;26.00;5.00;26.00;0.00;0
3;9;2;2012;L;18.40;64.00;1027.00;20.00;4.00;21.00;0.00;0
4;9;2;2012;L;20.20;49.00;1028.00;20.00;5.00;21.00;0.00;0
5;9;2;2012;L;20.50;51.00;1029.00;26.00;5.00;26.00;0.00;0
6;9;2;2012;F;22.20;51.00;1027.00;24.00;5.00;24.00;0.00;0
7;9;2;2012;F;24.50;45.00;1019.00;30.00;5.00;30.00;0.00;0
1;10;2;2012;L;18.30;64.00;1023.00;33.00;8.00;33.00;0.00;3
2;10;2;2012;L;18.40;80.00;1023.00;35.00;5.00;35.00;0.00;0
3;10;2;2012;L;20.40;75.00;1024.00;26.00;5.00;26.00;0.00;0
4;10;3;2012;L;20.50;78.00;1025.00;32.00;6.00;32.00;0.00;1
5;10;3;2012;L;16.30;87.00;1027.00;32.00;6.00;32.00;0.43;0
6;10;3;2012;F;21.50;70.00;1029.00;37.00;7.00;37.00;0.03;0
7;10;3;2012;F;23.60;56.00;1027.00;32.00;7.00;32.00;0.00;0
1;11;3;2012;L;20.20;60.00;1025.00;39.00;9.00;39.00;0.00;0
2;11;3;2012;L;19.00;60.00;1024.00;43.00;8.00;43.00;0.00;0
3;11;3;2012;L;17.70;62.00;1027.00;24.00;6.00;24.00;0.00;0
4;11;3;2012;L;21.70;58.00;1027.00;43.00;10.00;43.00;0.00;2
5;11;3;2012;L;17.80;71.00;1031.00;28.00;5.00;28.00;0.00;0
6;11;3;2012;F;18.50;61.00;1032.00;28.00;6.00;28.00;0.00;0
7;11;3;2012;F;19.80;57.00;1027.00;26.00;5.00;26.00;0.00;1
1;12;3;2012;L;22.30;55.00;1024.00;26.00;5.00;26.00;0.00;0
2;12;3;2012;L;23.50;53.00;1025.00;28.00;6.00;28.00;0.00;3
3;12;3;2012;L;24.60;56.00;1026.00;30.00;6.00;30.00;0.00;1
4;12;3;2012;L;22.10;57.00;1027.00;28.00;7.00;28.00;0.00;1
5;12;3;2012;L;20.70;66.00;1026.00;32.00;6.00;32.00;0.00;2
6;12;3;2012;F;22.70;69.00;1024.00;30.00;5.00;30.00;0.00;5
7;12;3;2012;F;23.30;60.00;1023.00;33.00;6.00;33.00;0.00;2
1;13;3;2012;F;18.30;55.00;1026.00;46.00;12.00;46.00;0.00;2
2;13;3;2012;L;12.30;90.00;1025.00;32.00;10.00;32.00;2.18;0
3;13;3;2012;L;16.50;76.00;1022.00;31.00;6.00;31.00;0.00;1
4;13;3;2012;L;20.60;64.00;1024.00;32.00;5.00;32.00;0.00;1
5;13;3;2012;L;19.00;71.00;1024.00;30.00;6.00;30.00;0.00;5
6;13;3;2012;F;17.40;72.00;1027.00;22.00;6.00;23.00;0.00;0
7;13;3;2012;F;18.80;77.00;1024.00;32.00;5.00;32.00;0.00;1
1;14;3;2012;L;20.20;70.00;1023.00;41.00;8.00;41.00;0.00;2
2;14;3;2012;L;20.70;63.00;1024.00;39.00;9.00;39.00;0.03;3
3;14;3;2012;L;20.40;66.00;1024.00;39.00;8.00;39.00;0.00;0
4;14;3;2012;L;20.60;65.00;1021.00;33.00;8.00;34.00;0.00;1
5;14;3;2012;L;25.00;56.00;1018.00;17.00;4.00;18.00;0.00;1
6;14;3;2012;F;23.80;56.00;1022.00;22.00;5.00;23.00;0.00;1
7;14;4;2012;F;25.80;61.00;1008.00;26.00;5.00;27.00;0.00;4
1;15;4;2012;L;20.40;82.00;1006.00;28.00;6.00;28.00;0.00;3
2;15;4;2012;L;20.60;79.00;1005.00;26.00;4.00;26.00;0.30;4
3;15;4;2012;L;22.70;74.00;1005.00;26.00;5.00;26.00;0.03;3
4;15;4;2012;F;20.10;71.00;1006.00;32.00;6.00;32.00;0.10;3
5;15;4;2012;F;20.60;60.00;1010.00;28.00;5.00;28.00;0.00;5
6;15;4;2012;F;20.90;48.00;1013.00;33.00;7.00;33.00;0.00;2
7;15;4;2012;F;25.00;47.00;1014.00;37.00;9.00;37.00;0.00;10
1;16;4;2012;L;25.80;55.00;1013.00;30.00;6.00;30.00;0.00;3
2;16;4;2012;F;27.50;56.00;1007.00;44.00;9.00;45.00;0.00;1
3;16;4;2012;L;24.30;48.00;1009.00;41.00;9.00;41.00;0.00;9
4;16;4;2012;L;21.30;73.00;1005.00;46.00;6.00;47.00;0.63;3
5;16;4;2012;L;19.70;62.00;1008.00;56.00;12.00;76.00;0.03;0
6;16;4;2012;F;20.30;56.00;1008.00;52.00;10.00;52.00;0.10;4
7;16;4;2012;F;19.20;51.00;1008.00;57.00;15.00;58.00;0.03;6
1;17;4;2012;L;19.70;41.00;1014.00;50.00;16.00;50.00;0.00;4
2;17;4;2012;L;24.40;36.00;1017.00;46.00;13.00;47.00;0.00;9
3;17;4;2012;L;23.20;43.00;1011.00;44.00;11.00;45.00;0.00;13
4;17;4;2012;L;22.40;44.00;1004.00;43.00;10.00;43.00;0.00;10
5;17;4;2012;L;25.20;46.00;1010.00;48.00;9.00;48.00;0.00;8
6;17;4;2012;F;25.40;51.00;1012.00;34.00;7.00;34.00;0.00;31
7;17;4;2012;F;25.40;59.00;1013.00;41.00;8.00;41.00;0.00;32
1;18;4;2012;L;25.70;61.00;1012.00;41.00;8.00;41.00;0.00;36
2;18;4;2012;L;24.30;51.00;1011.00;33.00;9.00;33.00;0.00;62
3;18;4;2012;L;27.00;64.00;1011.00;33.00;7.00;34.00;0.00;65
4;18;4;2012;L;29.00;70.00;1007.00;35.00;7.00;35.00;0.00;87
5;18;4;2012;L;21.70;77.00;1008.00;32.00;9.00;32.00;0.00;49
6;18;4;2012;F;24.20;73.00;1008.00;56.00;7.00;56.00;0.03;52
7;18;4;2012;F;20.90;60.00;1011.00;52.00;8.00;53.00;0.03;40
1;19;4;2012;L;21.81;61.00;1012.00;37.00;7.00;37.00;0.15;27
2;19;5;2012;F;21.70;55.00;1014.00;35.00;8.00;35.00;0.00;35
3;19;5;2012;L;22.20;65.00;1015.00;30.00;7.00;30.00;0.00;38
4;19;5;2012;L;25.20;61.00;1014.00;32.00;6.00;32.00;0.00;47
5;19;5;2012;L;26.10;53.00;1009.00;32.00;6.00;32.00;0.00;37
6;19;5;2012;F;23.90;55.00;1009.00;32.00;6.00;32.00;0.00;42
7;19;5;2012;F;26.40;52.00;1014.00;41.00;8.00;41.00;0.00;24
1;20;5;2012;L;27.00;46.00;1017.00;39.00;7.00;39.00;0.00;60
2;20;5;2012;L;30.10;53.00;1016.00;32.00;6.00;32.00;0.00;65
3;20;5;2012;L;31.50;47.00;1017.00;30.00;6.00;30.00;0.00;53
4;20;5;2012;L;28.70;43.00;1021.00;32.00;7.00;32.00;0.00;54
5;20;5;2012;L;28.70;53.00;1022.00;33.00;8.00;34.00;0.00;34
6;20;5;2012;F;33.40;51.00;1022.00;26.00;6.00;26.00;0.00;68
7;20;5;2012;F;35.20;42.00;1020.00;28.00;6.00;28.00;0.00;85
1;21;5;2012;L;29.80;63.00;1014.00;30.00;11.00;30.00;0.00;63
2;21;5;2012;L;27.20;71.00;1014.00;33.00;9.00;35.00;0.03;27
3;21;5;2012;L;25.10;70.00;1017.00;35.00;8.00;35.00;0.00;15
4;21;5;2012;L;25.70;71.00;1017.00;33.00;8.00;33.00;0.00;12
3;22;5;2012;L;30.40;48.00;1016.00;37.00;8.00;37.00;0.00;14
4;22;5;2012;L;29.50;59.00;1016.00;36.00;7.00;36.00;0.00;13
5;22;5;2012;L;29.50;62.00;1014.00;33.00;8.00;34.00;0.00;15
6;22;5;2012;F;32.70;60.00;1011.00;37.00;7.00;37.00;0.00;9
7;22;5;2012;F;28.80;72.00;1012.00;33.00;8.00;33.00;0.00;9
1;23;5;2012;L;27.50;70.00;1011.00;34.00;8.00;34.00;0.00;4
2;23;5;2012;L;29.40;61.00;1011.00;28.00;7.00;28.00;0.00;12
3;23;5;2012;L;29.20;58.00;1015.00;33.00;8.00;33.00;0.00;9
4;23;5;2012;L;29.60;51.00;1016.00;30.00;7.00;30.00;0.00;6
5;23;6;2012;L;30.90;42.00;1014.00;33.00;7.00;33.00;0.00;6
6;23;6;2012;F;34.20;41.00;1010.00;30.00;6.00;30.00;0.00;11
7;23;6;2012;F;31.30;53.00;1010.00;33.00;8.00;34.00;0.00;7
1;24;6;2012;L;30.10;70.00;1012.00;37.00;7.00;37.00;0.00;7
2;24;6;2012;L;31.00;74.00;1013.00;33.00;7.00;34.00;0.00;4
3;24;6;2012;L;36.40;58.00;1010.00;35.00;7.00;35.00;0.00;2
5;24;6;2012;L;33.30;48.00;1010.00;35.00;9.00;37.00;0.00;8
6;24;6;2012;F;30.20;68.00;1013.00;32.00;7.00;32.00;0.00;14
7;24;6;2012;F;34.70;50.00;1013.00;41.00;8.00;41.00;0.00;7
1;25;6;2012;L;34.80;41.00;1007.00;44.00;10.00;44.00;0.00;5
2;25;6;2012;L;30.40;39.00;1010.00;46.00;14.00;47.00;0.00;11
3;25;6;2012;L;27.70;66.00;1012.00;41.00;9.00;41.00;0.03;6
4;25;6;2012;L;28.00;59.00;1013.00;32.00;8.00;32.00;0.00;4
5;25;6;2012;L;30.50;58.00;1014.00;33.00;7.00;34.00;0.00;5
6;25;6;2012;F;31.90;63.00;1015.00;30.00;7.00;30.00;0.00;12
7;25;6;2012;F;28.40;72.00;1013.00;33.00;8.00;34.00;0.00;4
1;26;6;2012;L;30.20;69.00;1012.00;37.00;8.00;37.00;0.00;5
2;26;6;2012;L;30.80;73.00;1013.00;43.00;8.00;43.00;0.10;5
3;26;6;2012;L;32.30;67.00;1009.00;32.00;7.00;32.00;0.00;2
4;26;6;2012;L;37.70;45.00;1009.00;32.00;7.00;32.00;0.00;9
5;26;6;2012;L;31.90;56.00;1015.00;41.00;9.00;41.00;0.03;7
6;26;6;2012;F;30.30;72.00;1016.00;37.00;9.00;37.00;0.00;9
7;26;6;2012;F;33.20;61.00;1016.00;33.00;8.00;34.00;0.00;4
1;27;6;2012;L;34.80;53.00;1015.00;33.00;6.00;34.00;0.00;9
2;27;6;2012;L;34.40;57.00;1015.00;37.00;9.00;37.00;0.00;4
3;27;6;2012;L;35.10;61.00;1014.00;28.00;7.00;28.00;0.00;3
4;27;6;2012;L;41.00;58.00;1008.00;37.00;7.00;37.00;0.00;5
5;27;6;2012;L;41.50;55.00;1004.00;32.00;6.00;32.00;0.00;1
6;27;6;2012;F;36.70;50.00;1005.00;32.00;7.00;32.00;0.00;8
7;27;7;2012;F;32.80;37.00;1011.00;43.00;11.00;43.00;0.00;8
1;28;7;2012;L;30.00;69.00;1013.00;35.00;8.00;35.00;0.00;14
2;28;7;2012;L;30.40;69.00;1012.00;33.00;8.00;33.00;0.00;3
3;28;7;2012;L;33.00;64.00;1010.00;32.00;7.00;32.00;0.00;4
4;28;7;2012;L;33.40;63.00;1003.00;37.00;8.00;37.00;0.00;2
5;28;7;2012;L;31.50;71.00;1007.00;30.00;7.00;30.00;0.00;5
6;28;7;2012;F;31.00;74.00;1007.00;33.00;8.00;34.00;0.00;5
7;28;7;2012;F;33.70;64.00;1007.00;37.00;8.00;37.00;0.00;2
1;29;7;2012;L;32.40;71.00;1008.00;32.00;8.00;32.00;0.00;6
2;29;7;2012;L;35.20;65.00;1008.00;37.00;9.00;37.00;0.00;2
3;29;7;2012;L;34.00;69.00;1011.00;34.00;8.00;34.00;0.00;3
4;29;7;2012;L;32.40;72.00;1013.00;33.00;7.00;34.00;0.00;3
5;29;7;2012;L;37.30;61.00;1012.00;28.00;6.00;28.00;0.00;2
6;29;7;2012;F;35.30;60.00;1008.00;41.00;10.00;41.00;0.00;3
7;29;7;2012;F;29.80;76.00;1015.00;24.00;7.00;35.00;0.00;3
1;30;7;2012;L;29.30;73.00;1020.00;33.00;9.00;33.00;0.00;4
2;30;7;2012;L;31.00;60.00;1021.00;32.00;8.00;32.00;0.00;4
3;30;7;2012;L;35.10;45.00;1018.00;24.00;6.00;24.00;0.00;4
4;30;7;2012;L;35.20;44.00;1011.00;30.00;7.00;30.00;0.00;1
5;30;7;2012;L;34.60;61.00;1007.00;33.00;7.00;33.00;0.00;3
6;30;7;2012;F;32.00;71.00;1011.00;33.00;8.00;33.00;0.00;2
7;30;7;2012;F;30.70;74.00;1011.00;32.00;7.00;32.00;0.00;1
1;31;7;2012;L;29.40;70.00;1011.00;26.00;8.00;26.00;0.00;1
2;31;7;2012;L;30.10;63.00;1009.00;32.00;6.00;32.00;0.00;1
3;31;7;2012;L;30.90;60.00;1009.00;30.00;8.00;37.00;0.00;4
4;31;7;2012;L;30.60;67.00;1008.00;37.00;9.00;37.00;0.00;4
5;31;7;2012;L;33.70;70.00;1006.00;33.00;7.00;33.00;0.00;2
6;31;7;2012;F;34.00;70.00;1006.00;33.00;8.00;34.00;0.00;2
7;31;7;2012;F;31.70;72.00;1010.00;33.00;6.00;34.00;0.00;2
1;32;7;2012;L;32.10;73.00;1011.00;33.00;8.00;33.00;0.00;2
2;32;7;2012;L;35.20;71.00;1010.00;33.00;6.00;34.00;0.00;4
3;32;8;2012;L;38.30;67.00;1013.00;24.00;4.00;24.00;0.00;1
4;32;8;2012;L;33.90;70.00;1007.00;34.00;8.00;34.00;0.00;4
5;32;8;2012;L;32.90;77.00;1008.00;30.00;6.00;30.00;0.00;0
6;32;8;2012;F;34.20;70.00;1007.00;35.00;8.00;35.00;0.00;2
7;32;8;2012;F;36.30;65.00;1002.00;33.00;6.00;33.00;0.00;0
1;33;8;2012;L;34.30;54.00;1011.00;32.00;8.00;32.00;0.00;1
2;33;8;2012;L;30.90;71.00;1012.00;46.00;11.00;46.00;0.00;6
3;33;8;2012;L;31.70;66.00;1024.00;32.00;7.00;32.00;0.00;9
4;33;8;2012;L;34.40;67.00;1024.00;32.00;7.00;32.00;0.00;0
5;33;8;2012;L;40.70;63.00;1023.00;37.00;8.00;37.00;0.00;0
6;33;8;2012;F;40.90;63.00;1021.00;32.00;6.00;32.00;0.00;1
7;33;8;2012;F;40.70;60.00;1013.00;43.00;9.00;43.00;0.00;0
1;34;8;2012;L;33.60;73.00;1013.00;33.00;6.00;34.00;0.00;0
2;34;8;2012;L;34.70;75.00;1012.00;30.00;7.00;30.00;0.00;0
3;34;8;2012;F;37.20;55.00;1011.00;33.00;9.00;34.00;0.00;4
4;34;8;2012;L;34.40;62.00;1012.00;33.00;8.00;35.00;0.00;6
5;34;8;2012;L;34.10;72.00;1012.00;34.00;7.00;34.00;0.00;2
6;34;8;2012;F;32.50;75.00;1013.00;32.00;7.00;32.00;0.00;6
7;34;8;2012;F;34.90;71.00;1016.00;32.00;7.00;32.00;0.00;6
1;35;8;2012;L;36.20;66.00;1017.00;32.00;6.00;32.00;0.00;2
2;35;8;2012;L;38.50;56.00;1016.00;30.00;7.00;30.00;0.00;0
4;35;8;2012;L;35.60;71.00;1008.00;39.00;7.00;39.00;0.00;4
5;35;8;2012;L;39.30;55.00;1006.00;37.00;6.00;37.00;0.00;0
6;35;8;2012;F;38.10;39.00;1010.00;37.00;8.00;37.00;0.00;4
7;35;8;2012;F;33.60;57.00;1015.00;33.00;8.00;33.00;0.00;2
1;36;8;2012;L;33.40;74.00;1015.00;26.00;7.00;26.00;0.00;1
2;36;8;2012;L;36.60;70.00;1013.00;30.00;7.00;30.00;0.00;1
3;36;8;2012;L;35.10;68.00;1013.00;30.00;7.00;30.00;0.00;5
4;36;8;2012;L;33.30;74.00;1014.00;37.00;8.00;37.00;0.28;3
5;36;8;2012;L;29.90;73.00;1017.00;33.00;7.00;34.00;0.10;7
6;36;9;2012;F;28.70;72.00;1016.00;32.00;6.00;32.00;0.00;10
7;36;9;2012;F;27.40;60.00;1017.00;33.00;8.00;33.00;0.00;20
1;37;9;2012;L;30.90;61.00;1017.00;33.00;6.00;34.00;0.00;14
2;37;9;2012;L;29.00;61.00;1013.00;24.00;5.00;24.00;0.00;13
3;37;9;2012;L;29.20;66.00;1013.00;30.00;7.00;30.00;0.00;16
4;37;9;2012;L;29.70;72.00;1016.00;28.00;7.00;28.00;0.00;26
5;37;9;2012;L;29.60;71.00;1017.00;33.00;6.00;34.00;0.00;18
6;37;9;2012;F;32.50;65.00;1016.00;26.00;3.00;36.00;0.00;25
7;37;9;2012;F;31.40;71.00;1014.00;22.00;3.00;28.00;0.00;20
1;38;9;2012;L;28.80;77.00;1012.00;19.00;3.00;28.00;0.00;22
2;38;9;2012;F;31.70;72.00;1013.00;18.00;4.00;24.00;0.00;37
3;38;9;2012;L;35.20;58.00;1014.00;23.00;3.00;28.00;0.00;16
4;38;9;2012;L;27.70;64.00;1016.00;24.00;4.00;34.00;0.00;25
5;38;9;2012;L;31.20;60.00;1017.00;22.00;2.00;32.00;0.00;14
6;38;9;2012;F;34.20;57.00;1018.00;18.00;3.00;32.00;0.00;20
7;38;9;2012;F;34.50;58.00;1021.00;17.00;3.00;26.00;0.00;17
1;39;9;2012;L;34.40;68.00;1015.00;18.00;3.00;26.00;0.00;9
2;39;9;2012;L;33.70;66.00;1015.00;21.00;2.00;27.00;0.00;13
3;39;9;2012;L;29.40;78.00;1017.00;23.00;4.00;33.00;0.00;16
4;39;9;2012;L;27.70;78.00;1019.00;26.00;5.00;37.00;0.00;3
5;39;9;2012;L;27.40;77.00;1019.00;19.00;3.00;28.00;0.00;11
6;39;9;2012;F;32.10;77.00;1015.00;21.00;3.00;28.00;0.00;10
7;39;9;2012;F;34.40;74.00;1015.00;18.00;3.00;28.00;0.00;3
1;40;9;2012;L;30.50;50.00;1017.00;19.00;4.00;33.00;0.00;12
2;40;9;2012;L;30.80;46.00;1012.00;19.00;3.00;32.00;0.00;6
3;40;9;2012;L;29.60;50.00;1011.00;28.00;4.00;44.00;0.00;10
4;40;9;2012;L;22.80;69.00;1013.00;24.00;4.00;34.00;0.00;1
5;40;9;2012;L;21.90;94.00;1013.00;32.00;6.00;52.00;4.09;1
6;40;9;2012;F;25.80;76.00;1014.00;19.00;3.00;26.00;0.00;1
7;40;9;2012;F;25.90;69.00;1020.00;21.00;4.00;30.00;0.00;1
1;41;10;2012;L;26.80;76.00;1021.00;21.00;2.00;26.00;0.00;1
2;41;10;2012;L;28.70;72.00;1022.00;17.00;3.00;26.00;0.00;1
3;41;10;2012;L;28.60;73.00;1021.00;18.00;3.00;28.00;0.00;2
4;41;10;2012;L;27.20;76.00;1018.00;18.00;3.00;26.00;0.00;4
5;41;10;2012;L;27.70;76.00;1019.00;16.00;3.00;21.00;0.00;2
3;42;10;2012;L;33.20;62.00;1015.00;11.00;2.00;17.00;0.00;0
4;42;10;2012;L;31.00;60.00;1011.00;19.00;3.00;26.00;0.00;0
5;42;10;2012;F;28.80;65.00;1014.00;26.00;2.00;41.00;0.18;1
6;42;10;2012;F;26.40;77.00;1014.00;17.00;2.00;28.00;0.00;0
7;42;10;2012;F;25.90;71.00;1013.00;19.00;3.00;28.00;0.00;0
1;43;10;2012;L;23.40;59.00;1016.00;31.00;5.00;46.00;0.03;2
2;43;10;2012;L;24.60;66.00;1018.00;23.00;3.00;32.00;0.00;1
3;43;10;2012;L;26.30;74.00;1015.00;17.00;2.00;24.00;0.00;2
4;43;10;2012;L;26.50;78.00;1009.00;23.00;4.00;32.00;0.00;1
5;43;10;2012;L;26.10;70.00;1011.00;28.00;5.00;43.00;0.05;1
6;43;10;2012;F;22.60;89.00;1011.00;17.00;2.00;24.00;1.37;0
7;43;10;2012;F;19.60;85.00;1015.00;21.00;3.00;32.00;0.51;1
1;44;10;2012;L;25.40;73.00;1019.00;19.00;3.00;28.00;0.15;0
2;44;10;2012;L;26.10;79.00;1020.00;16.00;2.00;24.00;0.00;0
3;44;10;2012;L;23.20;86.00;1017.00;12.00;2.00;20.00;0.03;1
4;44;10;2012;L;20.10;92.00;1012.00;19.00;1.00;28.00;0.05;0
5;44;10;2012;L;25.80;83.00;1006.00;26.00;3.00;36.00;0.10;1
6;44;10;2012;F;24.10;72.00;1006.00;76.00;4.00;76.00;0.51;1
7;44;10;2012;F;18.60;48.00;1017.00;31.00;8.00;44.00;0.00;2
1;45;10;2012;L;20.20;61.00;1017.00;67.00;2.00;72.00;0.00;1
2;45;10;2012;L;17.80;80.00;1010.00;15.00;2.00;20.00;0.38;0
3;45;10;2012;L;20.90;71.00;1002.00;31.00;5.00;43.00;0.05;1
4;45;11;2012;F;23.10;65.00;1010.00;15.00;3.00;19.00;0.00;0
5;45;11;2012;L;23.50;66.00;1015.00;13.00;2.00;20.00;0.00;0
6;45;11;2012;F;21.00;82.00;1013.00;9.00;1.00;13.00;0.00;1
7;45;11;2012;F;28.00;81.00;1009.00;32.00;3.00;48.00;0.10;1
1;46;11;2012;L;25.10;55.00;1017.00;24.00;4.00;39.00;0.00;0
2;46;11;2012;L;16.50;85.00;1024.00;17.00;3.00;24.00;0.30;0
3;46;11;2012;L;13.70;97.00;1026.00;15.00;2.00;19.00;1.78;0
4;46;11;2012;L;17.00;91.00;1024.00;13.00;2.00;19.00;0.03;1
5;46;11;2012;L;17.00;88.00;1017.00;16.00;2.00;22.00;0.38;0
6;46;11;2012;F;22.30;79.00;1012.00;11.00;2.00;19.00;0.03;0
7;46;11;2012;F;14.40;87.00;1010.00;12.00;2.00;22.00;1.73;0
1;47;11;2012;L;15.20;93.00;1020.00;16.00;3.00;24.00;0.53;0
2;47;11;2012;L;15.00;74.00;1019.00;19.00;5.00;32.00;0.18;2
3;47;11;2012;L;22.70;82.00;1016.00;12.00;2.00;19.00;0.18;0
4;47;11;2012;L;20.40;91.00;1019.00;65.00;2.00;24.00;0.13;1
5;47;11;2012;L;22.90;95.00;1017.00;13.00;2.00;19.00;0.00;1
6;47;11;2012;F;21.70;90.00;1013.00;13.00;1.00;17.00;0.15;0
7;47;11;2012;F;21.40;86.00;1011.00;11.00;2.00;15.00;0.03;1
1;48;11;2012;L;22.30;77.00;1016.00;16.00;2.00;21.00;0.00;1
2;48;11;2012;L;22.40;82.00;1019.00;10.00;2.00;15.00;0.00;1
3;48;11;2012;L;21.70;79.00;1019.00;10.00;2.00;17.00;0.00;0
4;48;11;2012;L;22.90;76.00;1022.00;61.00;3.00;157.00;0.00;1
5;48;11;2012;L;21.20;84.00;1022.00;11.00;2.00;20.00;0.00;1
6;48;11;2012;F;19.60;88.00;1020.00;9.00;2.00;13.00;0.00;0
7;48;11;2012;F;23.80;87.00;1019.00;65.00;2.00;13.00;0.00;0
1;49;11;2012;L;18.60;93.00;1016.00;10.00;2.00;13.00;0.13;1
2;49;11;2012;L;15.80;70.00;1010.00;28.00;5.00;46.00;0.89;0
3;49;11;2012;L;15.30;45.00;1008.00;34.00;10.00;61.00;0.00;2
4;49;11;2012;L;14.30;46.00;1010.00;43.00;10.00;67.00;0.03;1
5;49;11;2012;L;14.10;52.00;1009.00;26.00;3.00;33.00;0.00;0
6;49;12;2012;F;14.30;56.00;1016.00;23.00;4.00;163.00;0.00;0
7;49;12;2012;F;14.50;48.00;1027.00;15.00;3.00;24.00;0.00;1
1;50;12;2012;L;17.80;54.00;1029.00;21.00;4.00;166.00;0.10;0
2;50;12;2012;L;17.90;60.00;1026.00;30.00;4.00;47.00;0.00;1
3;50;12;2012;L;13.90;53.00;1022.00;24.00;5.00;38.00;0.00;1
4;50;12;2012;F;14.60;56.00;1023.00;17.00;3.00;24.00;0.00;0
5;50;12;2012;L;18.00;66.00;1020.00;17.00;2.00;24.00;0.00;0
6;50;12;2012;F;17.00;53.00;1025.00;31.00;7.00;48.00;0.00;0
7;50;12;2012;F;16.90;57.00;1027.00;9.00;2.00;13.00;0.00;0
1;51;12;2012;L;17.50;61.00;1025.00;16.00;4.00;24.00;0.00;1
2;51;12;2012;L;16.30;60.00;1021.00;9.00;2.00;17.00;0.00;0
3;51;12;2012;L;16.90;74.00;1020.00;10.00;2.00;13.00;0.00;0
4;51;12;2012;L;18.10;76.00;1016.00;10.00;2.00;13.00;0.00;0
5;51;12;2012;L;18.00;76.00;1017.00;12.00;2.00;15.00;0.00;0
6;51;12;2012;F;21.90;71.00;1021.00;15.00;2.00;21.00;0.00;1
7;51;12;2012;F;21.40;71.00;1025.00;11.00;2.00;17.00;0.00;0
1;52;12;2012;L;18.10;73.00;1023.00;16.00;3.00;24.00;0.00;0
2;52;12;2012;L;19.80;69.00;1024.00;12.00;3.00;20.00;0.00;0
3;52;12;2012;L;20.70;74.00;1023.00;15.00;3.00;21.00;0.00;0
4;52;12;2012;L;19.60;80.00;1021.00;15.00;2.00;19.00;0.00;0
5;52;12;2012;L;22.50;65.00;1022.00;18.00;3.00;30.00;0.00;0
6;52;12;2012;F;21.90;63.00;1026.00;21.00;4.00;34.00;0.00;1
7;52;12;2012;F;23.70;70.00;1025.00;9.00;2.00;11.00;0.00;0
1;53;12;2012;L;23.50;72.00;1021.00;66.00;2.00;66.00;0.00;0
2;53;12;2012;F;17.20;71.00;1016.00;16.00;3.00;26.00;0.00;0
3;53;12;2012;L;18.50;59.00;1029.00;21.00;4.00;34.00;0.00;0
4;53;12;2012;L;18.60;56.00;1032.00;18.00;4.00;26.00;0.00;1
5;53;12;2012;L;20.50;53.00;1033.00;12.00;2.00;20.00;0.23;2
6;53;12;2012;F;17.20;61.00;1030.00;18.00;3.00;30.00;0.00;0
7;53;12;2012;F;16.10;54.00;1032.00;28.00;6.00;43.00;0.00;0
1;54;12;2012;L;14.80;66.00;1030.00;11.00;2.00;15.00;0.00;0
2;1;1;2013;F;16.80;65.00;1022.00;32.00;5.00;46.00;0.00;0
3;1;1;2013;L;16.80;55.00;1027.00;22.00;4.00;32.00;0.00;0
4;1;1;2013;L;17.40;58.00;1038.00;12.00;3.00;19.00;0.00;0
5;1;1;2013;L;17.40;61.00;1039.00;11.00;2.00;17.00;0.00;0
6;1;1;2013;F;21.70;53.00;1034.00;17.00;4.00;81.00;0.00;0
7;1;1;2013;F;22.10;37.00;1028.00;16.00;4.00;24.00;0.00;0
1;2;1;2013;F;21.40;45.00;1026.00;16.00;4.00;22.00;0.00;0
2;2;1;2013;L;19.00;51.00;1028.00;13.00;3.00;21.00;0.00;0
3;2;1;2013;L;16.30;56.00;1026.00;18.00;5.00;30.00;0.23;0
4;2;1;2013;L;20.80;59.00;1025.00;24.00;4.00;38.00;0.00;0
5;2;1;2013;L;17.90;61.00;1024.00;23.00;5.00;34.00;0.00;0
6;2;1;2013;F;20.40;61.00;1022.00;10.00;2.00;17.00;0.00;0
7;2;1;2013;F;16.10;47.00;1016.00;30.00;4.00;44.00;0.00;0
1;3;1;2013;L;15.00;45.00;1020.00;70.00;8.00;70.00;0.03;5
2;3;1;2013;L;16.90;42.00;1019.00;70.00;5.00;165.00;0.00;0
3;3;1;2013;L;16.80;48.00;1019.00;22.00;3.00;28.00;0.00;2
4;3;1;2013;L;18.90;48.00;1013.00;33.00;6.00;50.00;0.03;0
5;3;1;2013;L;22.50;55.00;1012.00;18.00;4.00;30.00;0.00;0
